,0,1,2,3,4,5,6
0,gen_60445.png,4,0.0656,27,4,24,0
0,gen_40713.png,1,0.0323,5,1,23,0
0,gen_5364.png,3,0.5,1,1,1,0
0,gen_93575.png,38,0.5135,5,5,24,0
0,gen_93486.png,0,0.0,4,19,12,0
0,gen_30822.png,4,0.1818,1,1,16,0
0,gen_22802.png,56,0.6512,4,0,26,0
0,gen_11433.png,0,0.0,1,5,3,0
0,gen_64119.png,19,0.5588,0,0,10,0
0,gen_46388.png,1,0.1,1,3,4,0
0,gen_73572.png,15,0.3061,5,10,15,0
0,gen_22190.png,29,0.6304,2,2,13,0
0,gen_73153.png,0,0.0,2,5,6,0
0,gen_93978.png,58,0.7342,2,0,15,0
0,gen_21482.png,0,0,0,0,0,0
0,gen_16641.png,0,0.0,0,0,5,0
0,gen_76972.png,2,0.1176,0,0,15,0
0,gen_71724.png,0,0.0,1,4,11,0
0,gen_60421.png,0,0.0,0,2,1,0
0,gen_39972.png,0,0.0,0,0,2,0
0,gen_5802.png,1,0.0556,4,10,3,0
0,gen_32000.png,0,0.0,4,11,22,0
0,gen_11509.png,10,0.3448,3,7,9,0
0,gen_86047.png,17,0.8095,1,0,3,0
0,gen_95642.png,0,0.0,2,13,8,0
0,gen_50793.png,1,0.027,5,19,12,0
0,gen_80604.png,7,0.1556,17,1,20,0
0,gen_56471.png,9,0.1552,9,2,38,0
0,gen_31032.png,40,0.625,0,2,21,0
0,gen_66228.png,0,0.0,0,4,4,0
0,gen_11366.png,0,0.0,0,3,4,0
0,gen_29466.png,3,0.0612,10,23,13,0
0,gen_63929.png,8,0.381,0,6,6,0
0,gen_42251.png,4,0.0377,14,0,87,0
0,gen_67892.png,0,0.0,0,0,1,0
0,gen_26914.png,3,0.25,2,4,3,0
0,gen_26636.png,0,0.0,1,8,14,0
0,gen_45843.png,1,0.0909,0,2,8,0
0,gen_38014.png,0,0,0,0,0,0
0,gen_15389.png,26,0.4815,1,3,24,0
0,gen_33855.png,9,0.375,0,0,14,0
0,gen_8727.png,17,0.2833,6,6,31,0
0,gen_98173.png,0,0.0,1,8,0,2
0,gen_52824.png,1,0.25,0,2,1,0
0,gen_63706.png,12,0.2857,3,2,25,0
0,gen_53387.png,0,0.0,0,2,1,0
0,gen_85747.png,0,0.0,7,4,25,0
0,gen_41498.png,27,0.6585,0,9,4,0
0,gen_21649.png,2,0.6667,0,0,0,0
0,gen_11635.png,0,0.0,0,1,0,0
0,gen_33591.png,1,0.0196,11,9,30,0
0,gen_25554.png,9,0.225,2,16,11,1
0,gen_43917.png,5,0.1724,4,12,8,0
0,gen_42813.png,18,0.5294,6,2,8,0
0,gen_55512.png,9,0.9,0,0,1,0
0,gen_69496.png,12,0.2857,0,19,11,0
0,gen_97065.png,5,0.1111,3,18,18,0
0,gen_56203.png,17,0.2237,10,26,20,1
0,gen_43260.png,0,0.0,7,5,5,0
0,gen_12800.png,2,0.1667,0,7,3,0
0,gen_26173.png,1,0.0303,2,14,14,1
0,gen_33114.png,6,0.1053,19,6,26,0
0,gen_58319.png,7,0.1273,4,27,17,0
0,gen_76877.png,1,0.125,1,4,2,0
0,gen_76830.png,0,0.0,0,1,5,0
0,gen_78740.png,9,0.4286,0,0,11,0
0,gen_73537.png,38,0.76,0,0,11,0
0,gen_95408.png,7,0.2,4,20,4,0
0,gen_12228.png,27,0.2903,12,0,53,0
0,gen_76556.png,2,0.4,1,1,1,0
0,gen_99875.png,12,0.4,0,1,17,0
0,gen_72397.png,14,0.4,2,12,7,0
0,gen_73250.png,8,0.3478,1,7,7,0
0,gen_9597.png,37,0.5873,4,2,18,0
0,gen_67309.png,10,0.4545,0,1,10,0
0,gen_99000.png,14,0.2029,10,14,28,0
0,gen_13586.png,1,0.25,1,0,2,0
0,gen_23490.png,4,0.1429,4,5,15,0
0,gen_45832.png,5,0.25,3,8,4,0
0,gen_84661.png,8,0.1212,17,4,36,0
0,gen_64629.png,5,0.2,1,2,17,0
0,gen_37491.png,16,0.2105,22,17,19,0
0,gen_4452.png,12,0.2727,13,3,16,0
0,gen_41831.png,18,0.3333,4,3,29,0
0,gen_11723.png,2,1.0,0,0,0,0
0,gen_16353.png,3,0.0938,10,4,15,0
0,gen_13849.png,4,0.1081,7,9,16,1
0,gen_9854.png,35,0.7609,0,0,8,1
0,gen_33178.png,0,0.0,0,0,4,0
0,gen_21968.png,33,0.4853,5,0,28,0
0,gen_86908.png,2,0.0571,5,12,15,0
0,gen_53193.png,10,0.5263,0,4,5,0
0,gen_70177.png,3,0.039,1,1,72,0
0,gen_70430.png,0,0,0,0,0,0
0,gen_91186.png,0,0.0,2,10,13,0
0,gen_11235.png,12,0.375,0,2,18,0
0,gen_82828.png,32,0.5333,3,9,16,0
0,gen_35115.png,0,0.0,2,0,24,0
0,gen_98257.png,26,0.4815,0,0,28,0
0,gen_23441.png,9,0.45,0,0,10,0
0,gen_47972.png,0,0.0,0,0,1,0
0,gen_90902.png,5,0.0833,17,28,10,0
0,gen_6197.png,15,0.6818,2,1,4,0
0,gen_72303.png,13,0.1605,1,1,66,0
0,gen_59800.png,7,0.1628,4,15,17,0
0,gen_56180.png,45,0.5921,3,0,27,0
0,gen_2424.png,45,0.4639,16,0,35,0
0,gen_46097.png,12,0.1558,17,16,30,0
0,gen_78893.png,0,0.0,10,13,15,0
0,gen_84883.png,33,0.5077,16,8,4,3
0,gen_38561.png,1,1.0,0,0,0,0
0,gen_64436.png,41,0.6212,3,2,17,0
0,gen_73090.png,6,0.3158,2,9,2,0
0,gen_93443.png,0,0.0,1,10,2,1
0,gen_60938.png,0,0,0,0,0,0
0,gen_50861.png,14,0.1628,10,15,46,0
0,gen_75104.png,39,0.7959,0,1,8,0
0,gen_70404.png,0,0.0,1,4,9,0
0,gen_20841.png,0,0.0,0,1,0,0
0,gen_18635.png,43,0.5733,4,8,19,0
0,gen_32470.png,25,0.4902,7,9,9,0
0,gen_47247.png,17,0.5152,5,3,8,0
0,gen_79121.png,3,0.2,0,0,12,0
0,gen_92396.png,8,0.5333,2,4,1,0
0,gen_16529.png,5,0.1724,2,18,1,1
0,gen_98575.png,38,0.76,4,1,5,0
0,gen_61291.png,67,0.9054,0,0,6,0
0,gen_21631.png,22,0.3607,7,13,17,0
0,gen_92153.png,0,0.0,1,0,4,0
0,gen_92943.png,24,0.3529,5,12,26,0
0,gen_39945.png,2,0.0833,4,0,18,0
0,gen_2353.png,1,0.3333,0,1,1,0
0,gen_81022.png,9,0.15,11,23,15,0
0,gen_93242.png,16,0.2105,21,3,32,0
0,gen_34392.png,41,0.7885,0,0,10,0
0,gen_20852.png,3,0.12,1,4,17,0
0,gen_33752.png,0,0.0,3,3,16,0
0,gen_59480.png,18,0.6,1,8,2,0
0,gen_62781.png,32,0.5517,0,0,26,0
0,gen_35161.png,1,0.0769,4,5,3,0
0,gen_40888.png,12,0.2308,4,27,8,0
0,gen_328.png,58,0.716,3,6,10,2
0,gen_65770.png,0,0.0,0,0,1,0
0,gen_21008.png,2,0.6667,0,0,1,0
0,gen_62273.png,0,0.0,0,2,2,0
0,gen_54420.png,0,0.0,0,14,3,0
0,gen_38038.png,12,0.2449,6,11,16,3
0,gen_77212.png,0,0,0,0,0,0
0,gen_83609.png,0,0,0,0,0,0
0,gen_43870.png,15,0.2308,1,0,46,0
0,gen_23831.png,0,0.0,2,13,7,0
0,gen_92899.png,0,0.0,0,0,2,0
0,gen_44385.png,37,0.4302,2,0,47,0
0,gen_26486.png,16,0.6667,1,1,6,0
0,gen_69982.png,12,0.3529,4,12,6,0
0,gen_56293.png,11,0.3667,5,4,6,3
0,gen_42880.png,0,0,0,0,0,0
0,gen_47417.png,4,0.2,1,10,4,0
0,gen_66917.png,4,0.0952,5,1,31,0
0,gen_4139.png,11,0.1447,4,0,60,0
0,gen_20420.png,1,0.0833,2,0,9,0
0,gen_31632.png,13,0.4483,3,0,13,0
0,gen_98276.png,0,0.0,0,0,20,0
0,gen_68663.png,0,0.0,0,9,2,0
0,gen_16732.png,13,0.1413,45,21,13,0
0,gen_31463.png,7,0.1077,11,15,31,1
0,gen_68846.png,0,0.0,18,4,50,0
0,gen_87156.png,1,0.0312,3,18,10,0
0,gen_15333.png,0,0,0,0,0,0
0,gen_97005.png,6,0.3529,0,0,10,0
0,gen_95073.png,14,0.2979,0,0,33,0
0,gen_83757.png,1,0.1111,0,2,5,1
0,gen_10708.png,0,0.0,1,2,1,0
0,gen_22529.png,42,0.6885,6,1,5,0
0,gen_68655.png,10,0.4762,0,3,6,0
0,gen_17979.png,5,0.1786,2,7,14,0
0,gen_14703.png,11,0.2895,9,13,5,0
0,gen_48188.png,7,0.2,2,2,23,0
0,gen_62998.png,0,0,0,0,0,0
0,gen_64597.png,30,0.3614,7,5,39,0
0,gen_81739.png,20,0.6061,2,1,10,0
0,gen_48572.png,1,0.0303,6,14,12,0
0,gen_6940.png,0,0.0,7,3,8,0
0,gen_13105.png,5,0.5,0,0,4,0
0,gen_59819.png,13,0.619,0,0,8,0
0,gen_43957.png,0,0.0,1,2,2,0
0,gen_69604.png,0,0.0,1,7,28,0
0,gen_48615.png,7,0.1207,8,16,25,1
0,gen_36368.png,16,0.2759,4,24,13,0
0,gen_63950.png,45,0.5056,5,7,29,0
0,gen_71953.png,4,0.1667,5,5,10,0
0,gen_22147.png,0,0.0,0,0,1,0
0,gen_49986.png,0,0.0,0,1,0,0
0,gen_7105.png,18,0.7826,0,1,3,0
0,gen_52073.png,5,0.3571,1,3,5,0
0,gen_10540.png,7,0.1892,5,13,11,0
0,gen_22516.png,7,0.2692,1,7,9,2
0,gen_48437.png,7,0.1373,3,26,15,0
0,gen_63097.png,0,0.0,0,0,3,0
0,gen_60983.png,7,0.1667,2,11,20,0
0,gen_95606.png,0,0.0,1,2,6,0
0,gen_41635.png,41,0.519,0,0,35,0
0,gen_81686.png,5,0.625,0,0,3,0
0,gen_8215.png,2,0.04,4,9,35,0
0,gen_11388.png,32,0.5161,7,1,19,0
0,gen_78440.png,17,0.34,1,22,9,0
0,gen_28189.png,4,0.1026,4,27,2,0
0,gen_40678.png,0,0.0,1,2,5,1
0,gen_48492.png,1,0.0286,2,10,22,0
0,gen_80427.png,40,0.5479,0,0,30,0
0,gen_44588.png,22,0.6111,0,2,11,0
0,gen_13976.png,1,0.0312,1,3,27,0
0,gen_62421.png,9,0.1579,25,8,12,0
0,gen_93664.png,27,0.6429,2,7,5,0
0,gen_56923.png,1,0.05,5,10,4,0
0,gen_79963.png,7,0.1591,7,6,23,0
0,gen_49796.png,0,0.0,0,0,0,0
0,gen_77812.png,1,0.3333,0,0,2,0
0,gen_55297.png,0,0,0,0,0,0
0,gen_66760.png,4,0.1538,3,3,15,0
0,gen_27180.png,4,0.3077,0,3,6,0
0,gen_39069.png,2,0.0833,3,3,16,0
0,gen_66108.png,9,0.3,2,13,6,0
0,gen_67457.png,0,0.0,0,3,3,0
0,gen_92304.png,0,0.0,4,10,6,0
0,gen_14038.png,15,0.2206,13,4,30,6
0,gen_5061.png,17,0.3091,7,0,30,0
0,gen_87220.png,29,0.8529,0,2,3,0
0,gen_25722.png,14,0.5185,2,6,5,0
0,gen_58236.png,7,0.1944,0,0,29,0
0,gen_14485.png,0,0.0,1,0,1,0
0,gen_70200.png,8,0.2759,0,0,20,0
0,gen_79503.png,0,0.0,2,3,16,1
0,gen_72673.png,4,0.1538,3,5,14,0
0,gen_28196.png,1,0.0769,1,3,8,0
0,gen_55168.png,1,1.0,0,0,0,0
0,gen_81544.png,21,0.6774,3,2,3,0
0,gen_1132.png,0,0,0,0,0,0
0,gen_52965.png,46,0.8519,0,0,5,0
0,gen_8119.png,2,0.0556,12,21,1,0
0,gen_59632.png,6,0.5455,0,0,5,0
0,gen_39258.png,0,0.0,0,3,15,0
0,gen_25574.png,0,0.0,4,2,18,0
0,gen_45030.png,8,0.129,8,6,40,0
0,gen_3890.png,8,0.3077,6,2,10,0
0,gen_57524.png,1,0.0526,8,3,7,0
0,gen_3571.png,10,0.1667,1,1,48,0
0,gen_89054.png,9,0.0857,5,2,87,0
0,gen_72797.png,14,0.2917,6,6,22,0
0,gen_43935.png,0,0.0,0,8,3,1
0,gen_94074.png,50,0.8333,2,1,6,0
0,gen_8986.png,31,0.775,2,0,6,0
0,gen_92685.png,0,0.0,3,4,8,0
0,gen_78568.png,6,0.6,0,0,4,0
0,gen_73631.png,32,0.5714,5,3,15,0
0,gen_55403.png,9,0.3333,1,7,8,0
0,gen_88849.png,2,0.0952,2,11,6,0
0,gen_72203.png,2,0.1111,1,0,15,0
0,gen_86676.png,2,1.0,0,0,0,0
0,gen_5255.png,0,0.0,0,2,1,0
0,gen_61338.png,0,0.0,3,4,29,0
0,gen_78897.png,4,0.1667,1,6,11,2
0,gen_37606.png,20,0.3226,16,14,11,0
0,gen_9369.png,1,0.0476,6,6,8,0
0,gen_13158.png,3,0.0811,2,24,8,0
0,gen_19365.png,27,0.4909,2,6,16,0
0,gen_45800.png,36,0.6,2,8,10,0
0,gen_55263.png,0,0.0,0,0,1,0
0,gen_8197.png,10,0.1754,6,0,41,0
0,gen_15730.png,68,0.6126,12,0,28,0
0,gen_64661.png,0,0.0,1,5,2,0
0,gen_81980.png,22,0.7857,1,2,3,0
0,gen_33218.png,33,0.4783,2,0,32,0
0,gen_57562.png,0,0.0,0,6,6,0
0,gen_83872.png,1,0.0526,8,5,5,0
0,gen_85964.png,28,0.4828,5,9,8,6
0,gen_79846.png,15,0.3659,1,0,21,1
0,gen_79525.png,2,0.0741,1,16,6,2
0,gen_12928.png,0,0.0,0,2,3,0
0,gen_22695.png,6,0.24,0,0,19,0
0,gen_48263.png,25,0.463,2,1,26,0
0,gen_61817.png,7,0.2188,7,8,5,1
0,gen_54631.png,57,0.6333,0,0,30,0
0,gen_97899.png,53,0.7681,2,0,14,0
0,gen_36552.png,38,0.3838,12,6,42,0
0,gen_46180.png,2,0.0435,6,29,9,0
0,gen_84648.png,9,0.1059,20,7,49,0
0,gen_73962.png,51,0.6538,9,0,14,0
0,gen_3467.png,1,0.125,0,1,6,0
0,gen_61836.png,2,0.0392,12,24,13,0
0,gen_34801.png,15,0.5172,0,8,4,1
0,gen_91326.png,0,0.0,1,16,0,1
0,gen_7647.png,1,0.0286,6,12,16,0
0,gen_10545.png,15,0.3061,4,11,19,0
0,gen_96765.png,2,0.0364,7,34,12,0
0,gen_29302.png,8,0.129,5,3,46,0
0,gen_98141.png,44,0.6984,3,6,8,0
0,gen_69557.png,0,0.0,1,0,3,1
0,gen_28455.png,1,0.0385,3,10,12,0
0,gen_29638.png,0,0.0,0,1,0,0
0,gen_475.png,23,0.3108,6,2,41,0
0,gen_55198.png,0,0,0,0,0,0
0,gen_87597.png,17,0.425,0,4,19,0
0,gen_34339.png,13,0.5,0,5,7,0
0,gen_58237.png,30,0.5882,3,5,9,1
0,gen_24056.png,14,0.2,19,10,26,0
0,gen_27900.png,29,0.58,0,4,15,0
0,gen_33960.png,21,0.2386,16,2,45,0
0,gen_84757.png,0,0.0,0,0,2,0
0,gen_80102.png,13,0.3023,0,0,30,0
0,gen_47745.png,46,0.5897,16,3,13,0
0,gen_93591.png,18,0.5294,0,1,13,2
0,gen_15344.png,11,0.5789,1,1,6,0
0,gen_41733.png,11,0.1279,5,0,70,0
0,gen_48400.png,8,0.8,0,0,1,0
0,gen_9725.png,24,0.6316,0,0,12,0
0,gen_99211.png,31,0.4697,9,7,18,0
0,gen_44874.png,3,0.1071,3,12,9,1
0,gen_76010.png,23,0.434,11,1,18,0
0,gen_38540.png,4,0.1,10,20,4,2
0,gen_91363.png,5,0.125,3,11,21,0
0,gen_13300.png,2,0.0541,1,24,10,0
0,gen_14644.png,1,0.0286,2,16,16,0
0,gen_31983.png,4,0.0755,7,39,3,0
0,gen_57895.png,8,0.2,4,6,20,2
0,gen_25899.png,47,0.6351,13,0,13,0
0,gen_71149.png,30,0.3896,7,4,34,0
0,gen_1956.png,3,0.1875,2,3,4,2
0,gen_46447.png,1,0.027,4,2,30,0
0,gen_42284.png,0,0.0,4,0,69,0
0,gen_71716.png,1,0.0476,0,19,1,0
0,gen_64020.png,6,0.1111,17,8,21,0
0,gen_74286.png,0,0.0,0,1,2,0
0,gen_51656.png,2,0.069,4,11,11,1
0,gen_20548.png,35,0.8333,0,0,5,0
0,gen_1598.png,5,0.0877,13,30,9,0
0,gen_73348.png,35,0.4167,2,1,45,0
0,gen_80755.png,48,0.75,0,0,13,0
0,gen_59952.png,4,0.0952,7,0,29,0
0,gen_87150.png,4,0.1429,2,10,12,0
0,gen_57436.png,1,0.0435,3,4,15,0
0,gen_77363.png,1,0.0238,6,3,32,0
0,gen_6828.png,0,0.0,1,3,17,0
0,gen_40715.png,10,0.3226,7,6,8,0
0,gen_59182.png,13,0.52,8,0,2,0
0,gen_90891.png,3,0.2727,0,1,7,0
0,gen_29506.png,0,0.0,1,0,3,0
0,gen_77669.png,0,0.0,0,0,1,0
0,gen_84023.png,21,0.5676,0,0,15,0
0,gen_60059.png,1,0.0345,4,19,5,0
0,gen_71257.png,9,0.1837,13,6,21,0
0,gen_56297.png,26,0.3562,19,4,23,0
0,gen_99516.png,2,0.0351,6,12,37,0
0,gen_12716.png,24,0.6667,0,7,3,0
0,gen_18406.png,0,0.0,1,13,2,0
0,gen_65789.png,66,0.6226,2,0,35,0
0,gen_51588.png,0,0,0,0,0,0
0,gen_73911.png,0,0,0,0,0,0
0,gen_13219.png,9,0.2143,3,13,16,0
0,gen_40375.png,0,0.0,0,0,1,0
0,gen_951.png,11,0.2973,9,5,11,0
0,gen_52406.png,13,0.4333,3,3,10,0
0,gen_76363.png,0,0.0,2,2,3,0
0,gen_82604.png,2,0.1538,1,4,6,0
0,gen_16582.png,11,0.3793,0,4,13,0
0,gen_93425.png,53,0.726,3,0,16,0
0,gen_58129.png,0,0.0,0,17,0,0
0,gen_57039.png,32,0.4776,11,9,14,0
0,gen_96332.png,8,0.1538,8,5,31,0
0,gen_7312.png,8,0.1013,3,2,66,0
0,gen_73001.png,1,0.5,1,0,0,0
0,gen_33048.png,3,0.1364,6,4,9,0
0,gen_19034.png,9,0.1607,1,24,19,3
0,gen_68157.png,21,0.6364,4,2,6,0
0,gen_85459.png,37,0.6852,2,5,8,0
0,gen_9762.png,1,0.1667,0,1,4,0
0,gen_83631.png,1,0.0588,1,9,6,0
0,gen_86583.png,1,0.125,2,1,3,0
0,gen_73607.png,10,0.1031,2,0,84,0
0,gen_59218.png,6,0.1333,7,15,17,0
0,gen_16881.png,24,0.3478,3,0,37,0
0,gen_71305.png,0,0.0,2,7,8,0
0,gen_53051.png,2,0.0714,4,20,2,0
0,gen_74225.png,2,0.0556,1,6,27,0
0,gen_13526.png,7,0.1296,12,12,22,0
0,gen_89280.png,0,0.0,1,9,5,0
0,gen_93271.png,0,0.0,1,1,0,0
0,gen_20771.png,15,0.6,3,0,7,0
0,gen_78553.png,47,0.7344,2,1,13,0
0,gen_77038.png,1,0.0833,2,2,3,4
0,gen_55345.png,1,0.5,0,0,1,0
0,gen_96629.png,24,0.2963,10,4,42,0
0,gen_59539.png,1,0.3333,2,0,0,0
0,gen_50552.png,21,0.4118,4,4,21,0
0,gen_2287.png,29,0.4833,11,14,5,0
0,gen_79409.png,0,0.0,0,3,4,0
0,gen_21314.png,1,0.0189,7,19,26,0
0,gen_47062.png,18,0.3273,2,26,6,0
0,gen_642.png,1,0.04,6,5,12,0
0,gen_33813.png,1,0.0208,4,24,15,2
0,gen_15384.png,0,0.0,3,8,17,0
0,gen_27916.png,1,0.1667,2,2,1,0
0,gen_63796.png,8,0.1633,14,23,3,1
0,gen_43843.png,0,0.0,2,4,2,0
0,gen_53834.png,44,0.7719,0,1,10,0
0,gen_24041.png,3,0.1364,2,3,13,0
0,gen_46319.png,18,0.36,2,7,22,0
0,gen_78940.png,15,0.5,3,5,7,0
0,gen_48676.png,30,0.2542,74,1,10,0
0,gen_77726.png,0,0.0,4,7,8,0
0,gen_29853.png,13,0.4333,3,5,8,0
0,gen_84508.png,7,0.0814,12,0,65,0
0,gen_62174.png,0,0.0,6,7,13,0
0,gen_12560.png,24,0.4211,0,4,28,0
0,gen_3861.png,2,0.5,0,1,0,0
0,gen_74657.png,6,0.1579,1,12,19,0
0,gen_35700.png,0,0.0,10,6,25,0
0,gen_51266.png,0,0.0,1,1,6,0
0,gen_92686.png,0,0.0,7,27,14,0
0,gen_60190.png,10,0.1887,9,13,19,1
0,gen_4408.png,54,0.5192,22,0,24,0
0,gen_87422.png,32,0.3855,19,2,30,0
0,gen_98730.png,12,0.3,5,0,23,0
0,gen_24042.png,12,0.75,0,0,4,0
0,gen_20334.png,5,0.2,3,8,9,0
0,gen_41841.png,3,0.4286,0,0,4,0
0,gen_85860.png,0,0.0,2,1,2,0
0,gen_13916.png,12,0.5714,2,0,5,0
0,gen_40377.png,0,0.0,0,0,1,0
0,gen_45612.png,6,0.375,3,0,6,0
0,gen_32384.png,25,0.3165,14,10,29,0
0,gen_84431.png,1,0.0435,1,3,18,0
0,gen_65295.png,0,0.0,0,1,3,0
0,gen_89837.png,0,0.0,6,2,19,0
0,gen_51187.png,8,0.1667,8,5,27,0
0,gen_27170.png,9,0.1525,7,25,18,0
0,gen_91835.png,6,0.1091,8,32,9,0
0,gen_68999.png,11,0.1549,17,29,11,2
0,gen_56067.png,4,0.1212,7,17,5,0
0,gen_63603.png,2,0.08,5,8,10,0
0,gen_20684.png,7,0.3333,1,3,10,0
0,gen_33412.png,0,0.0,0,1,1,0
0,gen_46009.png,0,0.0,1,5,6,0
0,gen_22009.png,38,0.7308,0,0,12,0
0,gen_51291.png,31,0.3974,15,19,12,0
0,gen_95316.png,0,0.0,3,4,1,0
0,gen_66590.png,7,0.2258,5,0,18,0
0,gen_11287.png,0,0.0,2,2,8,0
0,gen_22025.png,33,0.6471,0,0,14,0
0,gen_50148.png,14,0.25,7,27,7,0
0,gen_62638.png,20,0.5,1,2,16,0
0,gen_15184.png,13,0.3514,4,5,15,0
0,gen_18329.png,35,0.4861,11,2,22,0
0,gen_38813.png,28,0.3684,11,14,23,0
0,gen_90374.png,1,0.125,0,1,4,1
0,gen_36370.png,14,0.4242,1,11,7,0
0,gen_38581.png,15,0.2632,0,0,42,0
0,gen_75547.png,2,0.08,1,13,9,0
0,gen_19768.png,0,0.0,0,0,5,0
0,gen_78175.png,24,0.6154,5,0,5,0
0,gen_22435.png,8,0.3077,1,3,14,0
0,gen_17922.png,2,0.1053,2,6,9,0
0,gen_1065.png,1,0.0435,4,10,8,0
0,gen_88376.png,12,0.6667,3,0,1,2
0,gen_31306.png,19,0.38,11,5,14,0
0,gen_848.png,10,0.1176,26,0,47,0
0,gen_93663.png,0,0.0,4,9,21,0
0,gen_14371.png,0,0.0,2,1,11,0
0,gen_51545.png,42,0.4421,10,0,40,0
0,gen_46585.png,13,0.1781,3,0,56,0
0,gen_19024.png,0,0.0,0,8,1,2
0,gen_66548.png,0,0.0,0,4,0,1
0,gen_16289.png,9,0.1607,9,9,22,7
0,gen_35754.png,1,0.25,1,0,1,0
0,gen_81356.png,2,0.087,1,3,14,3
0,gen_80228.png,1,0.0588,3,4,9,0
0,gen_93081.png,3,0.0577,6,22,20,0
0,gen_85671.png,2,0.1667,1,4,5,0
0,gen_32988.png,8,0.2162,1,23,4,0
0,gen_36165.png,0,0.0,1,2,3,0
0,gen_42902.png,4,0.0678,8,6,41,0
0,gen_54463.png,32,0.5424,1,0,23,0
0,gen_52053.png,0,0.0,0,1,1,0
0,gen_65023.png,3,0.15,5,4,8,0
0,gen_76305.png,9,0.125,4,0,59,0
0,gen_86039.png,3,0.0909,9,2,19,0
0,gen_89619.png,0,0.0,0,0,7,0
0,gen_8794.png,0,0.0,2,3,2,0
0,gen_33679.png,25,0.7143,0,5,5,0
0,gen_65679.png,6,0.1034,6,35,10,0
0,gen_60662.png,36,0.6792,2,1,10,0
0,gen_49386.png,7,0.28,7,7,4,0
0,gen_67338.png,1,0.0667,0,9,5,0
0,gen_98717.png,15,0.5769,0,0,10,0
0,gen_96402.png,0,0,0,0,0,0
0,gen_51057.png,2,0.4,0,2,1,0
0,gen_1761.png,5,0.625,0,0,3,0
0,gen_60648.png,1,0.0769,4,6,2,0
0,gen_94447.png,6,0.25,3,5,10,0
0,gen_36203.png,22,0.5946,1,13,0,0
0,gen_24940.png,0,0,0,0,0,0
0,gen_99580.png,6,0.0952,11,39,7,0
0,gen_63199.png,6,0.0984,10,18,27,0
0,gen_61997.png,2,0.087,4,14,3,0
0,gen_93989.png,0,0.0,0,0,1,0
0,gen_46657.png,6,0.1154,1,0,44,0
0,gen_90321.png,0,0.0,0,3,3,0
0,gen_58171.png,27,0.8438,0,0,4,0
0,gen_53426.png,3,0.1429,0,0,18,0
0,gen_23412.png,0,0.0,0,2,0,0
0,gen_21452.png,13,0.26,5,5,27,0
0,gen_77832.png,0,0.0,0,2,0,0
0,gen_59410.png,39,0.5909,1,2,24,0
0,gen_80008.png,4,0.1905,3,8,4,0
0,gen_52334.png,30,0.5172,6,3,19,0
0,gen_4847.png,5,0.1471,5,13,9,0
0,gen_97975.png,0,0.0,1,7,10,0
0,gen_18110.png,2,0.125,0,8,6,0
0,gen_76330.png,0,0.0,0,0,4,0
0,gen_84832.png,0,0.0,0,2,0,0
0,gen_50526.png,5,0.2273,4,9,3,1
0,gen_29252.png,16,0.6154,1,1,8,0
0,gen_31733.png,11,0.44,0,0,14,0
0,gen_45523.png,8,0.1212,13,15,30,0
0,gen_55972.png,14,0.3415,7,11,6,0
0,gen_49905.png,8,0.2286,3,3,20,0
0,gen_80076.png,0,0.0,1,4,2,2
0,gen_72212.png,14,0.2917,3,3,27,0
0,gen_95883.png,20,0.3333,6,10,22,1
0,gen_69509.png,0,0.0,10,3,20,0
0,gen_3020.png,26,0.3377,3,0,48,0
0,gen_50050.png,10,0.1515,28,1,18,0
0,gen_58153.png,15,0.4054,6,4,8,3
0,gen_43399.png,1,0.0769,0,7,5,0
0,gen_7239.png,1,0.25,0,0,3,0
0,gen_15132.png,7,0.5,2,0,4,0
0,gen_99223.png,16,0.5333,1,7,6,0
0,gen_24405.png,2,0.3333,0,0,4,0
0,gen_487.png,40,0.7843,2,1,7,0
0,gen_60618.png,2,0.1111,2,8,6,0
0,gen_39367.png,44,0.5238,6,5,27,0
0,gen_62241.png,3,0.1071,0,3,21,0
0,gen_83856.png,11,0.1833,20,3,26,0
0,gen_98677.png,44,0.6377,0,1,24,0
0,gen_60205.png,8,0.3077,3,5,10,0
0,gen_11101.png,48,0.5854,0,0,33,0
0,gen_8437.png,3,0.0306,17,0,75,0
0,gen_83164.png,3,0.12,1,1,20,0
0,gen_24248.png,12,0.3077,6,1,11,8
0,gen_32323.png,16,0.1975,6,5,53,0
0,gen_45709.png,0,0.0,1,1,3,0
0,gen_53282.png,14,0.3043,2,13,17,0
0,gen_49209.png,19,0.1959,17,1,58,0
0,gen_34312.png,15,0.2778,3,28,6,0
0,gen_95809.png,10,0.1923,11,20,11,0
0,gen_41988.png,13,0.1461,11,5,60,0
0,gen_51833.png,45,0.5625,3,1,25,0
0,gen_35163.png,42,0.8235,0,0,8,0
0,gen_10300.png,2,0.0455,0,31,10,0
0,gen_16592.png,16,0.3556,3,21,4,0
0,gen_32027.png,52,0.7879,1,1,7,0
0,gen_70061.png,2,0.1667,0,7,1,2
0,gen_8616.png,1,0.0667,1,7,0,5
0,gen_42502.png,8,0.2759,1,9,11,0
0,gen_89999.png,1,0.5,0,0,1,0
0,gen_10419.png,3,0.0652,1,0,42,0
0,gen_43586.png,21,0.5,1,2,18,0
0,gen_54694.png,28,0.5714,0,0,21,0
0,gen_89243.png,14,0.2917,5,6,23,0
0,gen_6878.png,27,0.75,2,2,5,0
